"Autor.id";"ID_CONVENIO";"TX_OBJETO_CONVENIO";"VL_GLOBAL";"VL_REPASSE";"DT_PUBLICACAO";"acao.ab"
"JOSÉ OTÁVIO GERMANO_RS";386525;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 345.099,00";"R$ 345.099,00";"09/01/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";384502;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 150.000,00";"R$ 150.000,00";"08/01/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";421253;"Pavimentação na Rua do Pinheiro.";"R$ 252.500,00";"R$ 245.850,00";"23/12/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";426179;"Implantação de Pavimentação em Vias Públicas Urbanas";"R$ 246.100,00";"R$ 245.850,00";"04/09/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";416904;"PAVIMENTAÇÃO DA RUA DUQUE DE CAXIAS";"R$ 520.383,98";"R$ 344.750,00";"20/06/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";415115;"RECAPEAMENTO ASFÁLTICO DE VIAS URBANAS NO MUNICÍPIO DE ESPUMOSO ¿ RS";"R$ 408.876,98";"R$ 394.200,00";"02/07/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";415390;"Pavimentação de diversas vias urbanas.";"R$ 500.000,00";"R$ 493.100,00";"19/12/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";426288;"Recapeamento asfáltico.";"R$ 303.257,10";"R$ 245.850,00";"01/09/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";419339;"Obra de pavimentação asfáltica em vias públicas do perímetro urbano do município de Constantina-RS.";"R$ 246.100,00";"R$ 245.850,00";"04/08/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";419340;"Implantação de Pavimentação em Vias Públicas Urbanas, Centro, Arvorezinha - RS.";"R$ 251.000,00";"R$ 245.850,00";"13/08/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";415967;"Recapeamento asfáltico em diversas ruas do Município de Rosário do Sul.";"R$ 246.100,00";"R$ 245.850,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";517313;"Implantação de Pavimentação em vias públicas urbanas no Município de Nova Palma ¿ RS nos trechos da Rua Raimundo Aléssio, Constant Prendin, Silvio Grotto, Almirante Barroso.";"R$ 446.750,00";"R$ 438.750,00";"17/12/2015";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";515603;"CONSTRUÇÃO DA 8ª ETAPA DO CENTRO DE EVENTOS DE TAPERA - RS, NA AV. XV DE NOVEMBRO.";"R$ 365.000,00";"R$ 364.430,63";"03/12/2015";"APOIO À MANUTENÇÃO DE UNIDADES"
"JOSÉ OTÁVIO GERMANO_RS";456956;"Pavimentação e Recapeamento de Ruas no Município de Marau-RS.";"R$ 372.550,00";"R$ 368.860,34";"07/01/2015";"APOIO À MANUTENÇÃO DE UNIDADES"
"MARCO MAIA_RS";368315;"AQUISIÇÃO DE EQUIPAMENTOS e MOBILIÁRIOS.";"R$ 108.920,40";"R$ 100.000,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"MARCO MAIA_RS";368109;"Aquisição de equipamento e instrumento musicais para a banda municipal.";"R$ 102.000,00";"R$ 100.000,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"MARCO MAIA_RS";368370;"Aquisição de equipamentos de sonorização e iluminação para eventos no palco multifuncional e sala de ensaio situado no Ginásio Municipal Tancredo Neves.";"R$ 106.877,77";"R$ 100.000,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"MARCO MAIA_RS";386605;"Casa de Cinema de Sant´Ana do Livramento-RS";"R$ 113.730,00";"R$ 100.000,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"MARCO MAIA_RS";379934;"Aquisição de equipamentos e mobiliário.";"R$ 104.000,00";"R$ 100.000,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";215652;"Repavimentação alfáltica na rua 21 de abril, entre as ruas Joana de Assis Brasil e início do cruzamento da rua Mércio Marques Cordeiro.";"R$ 195.500,00";"R$ 146.950,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";240422;"Pavimentação, sinalização, drenagem pluvial e passeio da Rua Osvaldo Aranha - trecho restante - em Piratini-RS";"R$ 230.529,29";"R$ 196.400,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";228637;"PAVIMENTAÇÃO DE VIAS URBANAS NA CIDADE DE CHAPADA/RS";"R$ 111.760,60";"R$ 98.200,00";"03/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";240339;"Calçamento da Rua Raimundo Pereira na Vila Osvaldo Kroeff ¿ Cambará do Sul. (1ª etapa).";"R$ 100.960,00";"R$ 98.200,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";228639;"Pavimentação do acesso ao Ginásio Poliesportivo, localizado na área central da Cidade.";"R$ 149.948,98";"R$ 146.950,00";"06/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";228650;"Pavimentação de vias urbanas no bairro Rui Barbosa, município de Arroio do Meio, RS.";"R$ 197.697,80";"R$ 146.950,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";239202;"Calçamento com Paralelepípedos, pedras regulares em Ruas do Município de Ipiranga do Sul - RS";"R$ 117.048,92";"R$ 98.200,00";"11/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";240344;"Pavimentação na sede do município";"R$ 101.000,00";"R$ 98.200,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";240410;"Execução de pavimentação asfaltica em ruas do Municipio de Gramado - RS.";"R$ 202.625,70";"R$ 196.400,00";"11/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";240348;"Pavimentação urbana em ruas centrais do Município";"R$ 123.549,49";"R$ 98.200,00";"19/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";235599;"PAVIMENTAÇÃO EM VIAS URBANAS NO MUNICÍPIO DE CAMPINAS DO SUL.";"R$ 281.868,32";"R$ 245.850,00";"12/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";228678;"PAVIMENTAÇÃO POLIÉDRICA ¿ Revestimento com Pedras Irregulares";"R$ 119.344,49";"R$ 98.200,00";"03/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";240279;"Trata da pavimentação de trecho da Rua Neuza Paes do Amaral, no Bairro Fonseca.";"R$ 106.800,00";"R$ 98.200,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";235641;"Construção de Passeio Público";"R$ 102.361,38";"R$ 98.200,00";"03/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";240300;"Pavimentação e drenagem pluvial de vias urbanas";"R$ 108.890,90";"R$ 98.200,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";235737;"PAVIMENTAÇÃO ASFÁLTICA COM CONCRETO BETUMINOSO USINADO A QUENTE (CBUQ), DA AVENIDA JOSÉ TUSSI, TRECHO DE 3.700 METROS QUADRADOS DE EXTENSÃO.";"R$ 165.244,00";"R$ 146.950,00";"19/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";240296;"Gestao da Politica de Desenvolvimento Urbano - Pavimentar com pedras irregulares de basalto via urbana";"R$ 149.495,23";"R$ 98.200,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";228714;"Implantação de 3000m² de pavimentação em blocos de concreto intertravados do tipo unistein de 8 cm de expessura e 35 Mpa de resistência, no Bairro Centro na Avenida 25 de Julho. (PARTE 1)";"R$ 201.400,00";"R$ 196.400,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";240286;"Obra de infraestrutura urbana na cidade de Pelotas - pavimentação urbana";"R$ 107.000,00";"R$ 98.200,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";228732;"Execução de pavimentação de 1537,53m²(mil e quinhentos e trinta e sete  virgula cinquenta e tres metros quadrados) com blocos intertravados de concreto pré-moldado com espessura mínima de oito centímetros e resistência mínima de 35MPa na Rua Artur Costa e";"R$ 103.977,00";"R$ 98.200,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";240235;"Ações de Infraestrutura urbana - Pavimentação da Av. Friedrich Paul Schumacher.";"R$ 200.000,00";"R$ 98.200,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";229543;"Pavimentação com pedras irregulares em ruas e avenidas da Cidade.";"R$ 120.000,00";"R$ 98.200,00";"30/12/2011";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";215835;"Com o prejeto de  pavimentação havera uma melhora siginficativa do acesso ao moradores deste bairro e dos expositores e frequentadores dos eventos que ocorre no parque do sindicato rural,onde toda a população será beneficiada, durante os finais de semana";"R$ 102.200,00";"R$ 98.200,00";"05/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";240453;"Pavimentação Asfáltica da Rua Luiz Tombesi.";"R$ 261.275,26";"R$ 122.925,00";"18/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";282649;"Pavimentação da Rua Maria Anunciação de Godói - Acesso a Universidade Federal do Pampa no Bairro Malafaia.";"R$ 540.000,00";"R$ 493.100,00";"10/01/2013";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";281161;"Pavimentação, drenagem pluvial, passeio e sinalização da Av. Seis de Julho -trecho de 1800m² e da Av. 19 de Novembro - trecho de 1800m² no município de Piratini/RS.";"R$ 280.031,25";"R$ 252.031,25";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";281158;"Pavimentação de ruas do perímetro urbano do município de Chapada RS.";"R$ 309.119,68";"R$ 252.031,25";"25/09/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";319692;"Apoio a Política Nacional de Desenvolvimento Urbano de Santa Maria/RS ¿ Ações de Infraestrutura Urbana.";"R$ 277.031,25";"R$ 252.031,25";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";282665;"Pavimentação na Avenida Jacarandá.";"R$ 262.164,00";"R$ 252.031,25";"26/11/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";286196;"Asfaltamento da Rua da Usina";"R$ 259.992,86";"R$ 252.031,25";"26/10/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";281260;"Pavimentação de passeio público (calçada) com blocos de concreto (tipo holandês) com dimensões de 10,00 cm x 20,00 cm x 5,00 cm, em vias urbanas do Município de Barão/RS.";"R$ 356.167,90";"R$ 252.031,25";"17/12/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";281281;"Pavimentação em pedras regulares de basalto,  meio-fio de concreto e drenagem pluvial, em vias urbanas no bairro Bela Vista, município de Arroio do Meio, RS.";"R$ 298.381,12";"R$ 252.031,25";"07/11/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";281343;"Pavimentação na sede do Município";"R$ 320.595,21";"R$ 252.031,25";"14/11/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";316767;"O presente objeto tem por objetivo a pavimentação de ruas no bairro Arco-Iris com blocos do tipo unisten no município de Cerrito-RS";"R$ 262.112,50";"R$ 252.031,25";"18/01/2013";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";281338;"Pavimentação e meio-fio da rua Dr. Ferreira.";"R$ 258.212,50";"R$ 258.212,50";"03/05/2013";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";286203;"Implantação de 3560m² de pavimentação em blocos de concreto intertravados do tipo unistein de 8cm de expessura e 35Mpa de resistência, no Bairro Centro na Avenida vinte e cinco de julho.(parte3)";"R$ 264.667,81";"R$ 258.212,50";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";281189;"Pavimentação da via Passo do Simão.";"R$ 252.031,25";"R$ 252.031,25";"12/11/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";316190;"Pavimentação de vias urbanas";"R$ 586.474,40";"R$ 505.462,50";"18/01/2013";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";368413;"Construção de Quadra de Esporte, Município de Santiago/RS";"R$ 254.943,75";"R$ 249.843,75";"18/11/2013";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";419942;"Aquisição de Patrulha Agrícola Mecanizada.";"R$ 204.600,00";"R$ 144.300,00";"26/06/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";425659;"Aquisição de patrulha agrícola mecanizada";"R$ 168.000,00";"R$ 145.275,00";"16/07/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";425723;"Aquisição de Máquinas e Equipamentos Agrícolas.";"R$ 180.000,00";"R$ 97.500,00";"04/09/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";419896;"Aquisição de Patrulha Agrícola Mecanizada";"R$ 123.900,00";"R$ 97.500,00";"12/12/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";420074;"Aquisição de patrulha agrícola mecanizada.";"R$ 167.499,00";"R$ 144.300,00";"18/07/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";419831;"PATRULHA MECANIZADA E EQUIPAMENTOS AGRICOLAS";"R$ 150.500,00";"R$ 144.300,00";"13/08/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";419741;"AQUISIÇÃO DE PATRULHA AGRÍCOLA MECANIZADA.";"R$ 210.000,00";"R$ 144.300,00";"02/07/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";425852;"AQUISIÇÃO DE PATRULHA AGRÍCOLA MECANIZADA.";"R$ 120.000,00";"R$ 97.500,00";"28/07/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";419726;"Aquisição de Patrulha Agrícola";"R$ 103.500,00";"R$ 97.500,00";"30/06/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";419503;"Aquisição de máquinas e equipamentos para Agro Industria";"R$ 159.300,00";"R$ 144.300,00";"01/10/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";419490;"Aquisição de Patrulha Agrícola Macanizada";"R$ 150.000,00";"R$ 144.300,00";"09/01/2015";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";419505;"Aquisição de Máquinas e Equipamentos Agrícolas.";"R$ 153.010,00";"R$ 144.300,00";"29/07/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";419569;"Aquisição de Patrulha Agrícola";"R$ 100.000,00";"R$ 97.500,00";"07/01/2015";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";419453;"Patrulha Agrícola Mecanizada.";"R$ 100.000,00";"R$ 97.500,00";"06/11/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";507518;"AMPLIAÇÃO DO CENTRO DE EVENTOS, SEGUNDA ETAPA.";"R$ 251.600,00";"R$ 249.600,00";"10/11/2015";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";507517;"Pavimentação Poliédrica com pedras irregulares - Estrada Linha 11 - Localidade de Rincão dos Letos - Zona Rural - Bozano/RS.";"R$ 251.000,00";"R$ 249.600,00";"11/12/2015";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";285618;"Construção de Quadra Poliesportiva.";"R$ 258.880,75";"R$ 243.750,00";"27/09/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";285624;"Construção de academias ao ar livre";"R$ 285.697,84";"R$ 243.750,00";"24/10/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";285622;"Implantação e/ou modernização de espaços esportivos de recreação e de Lazer no município de Constantina.";"R$ 251.767,67";"R$ 243.750,00";"22/11/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";285619;"Aquisição de Academias ao ar livre.";"R$ 251.629,53";"R$ 243.750,00";"07/11/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";277140;"Implantação de Espaço Esportivo.";"R$ 266.267,71";"R$ 243.750,00";"22/11/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";285632;"Readequação da Estrutura Física do Ginásio Municipal de Esportes.";"R$ 250.500,00";"R$ 243.750,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"AFONSO HAMM_RS";285631;"Implantação de academias ao ar livre";"R$ 250.250,00";"R$ 243.750,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";111934;"AQUISIÇÃO DE UMA RETRO ESCAVADEIRA.";"R$ 224.000,00";"R$ 97.500,00";"02/12/2010";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";114524;"Aquisição de um trator agrícola.";"R$ 101.160,26";"R$ 97.500,00";"25/11/2010";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";111932;"Aquisição de equipamentos agricolas";"R$ 111.125,00";"R$ 97.500,00";"17/09/2010";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";112817;"construção de uma rede nova trifásica numa extensão de 1265m, rede de média tensão trecho único de 1,265KM e rede de Baixa tensão em vários trechos no mesmo trecho da rede de média e  iluminação pública no  trecho onde existira baixa tensão, numa extensão";"R$ 148.746,18";"R$ 97.500,00";"25/11/2010";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";110764;"ELETRIFICAÇÃO RURAL DO BANANAL";"R$ 129.181,58";"R$ 97.500,00";"09/11/2010";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";110798;"Caminhão Truck Caçamba.";"R$ 254.000,00";"R$ 146.250,00";"24/09/2010";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";224455;"PAVIMENTAÇÃO E DRENAGEM  PLUVIAL DAS VIAS URBANAS.";"R$ 270.439,43";"R$ 245.850,00";"19/12/2011";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";224457;"Recapeamento de parte da Avenida Duque de Caxias, segunda etapa.";"R$ 386.258,12";"R$ 295.300,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";224458;"Recapeamento em asfalto CBUQ da Rua Waldemar José Bohn.";"R$ 350.480,69";"R$ 245.850,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";212845;"Recapeamento asfáltico na Av. Presidente Lucena e Rua São Leopoldo.";"R$ 603.408,47";"R$ 584.234,28";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";224462;"Recapeamento asfaltico da Rua Carlos F. Mombach, com 1200m";"R$ 263.029,95";"R$ 196.400,00";"31/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";224466;"Pavimentação de uma quadra da Rua 15 e ampliação da pavimentação na Rua Francisco Hipólito Rolim.";"R$ 175.165,43";"R$ 146.950,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";224467;"Pavimentação em PVS da Rua Hedio Lorenço Dilli.PVS - é um pavimento em bloco de concreto através de peças de encaixe. Também conhecido como bloco de concreto UNISTEIN.";"R$ 200.408,16";"R$ 196.400,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";224476;"Recapeamento Asfáltico sobre Pisos de Calçamentos com Paralelepípedos na Rua Carlos Fett Filho na Cidade de Progresso/RS";"R$ 194.107,16";"R$ 146.950,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";224523;"Calçamento com Pedra Irregular nas Ruas do municipio de Santo Antonio da Patrulha.";"R$ 162.309,90";"R$ 146.950,00";"20/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";282636;"RECAPEAMENTO DA AV. PRESIDENTE LUCENA";"R$ 398.320,34";"R$ 394.200,00";"07/11/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";282673;"Executar Obras de Recapeamento Asfáltico na Rua Nelson Dinnebier.";"R$ 1.007.755,10";"R$ 987.600,00";"24/10/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";284129;"Recapeamento Asfáltico em diversas Ruas e Avenidas do Município.";"R$ 248.650,75";"R$ 245.850,00";"07/11/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";284144;"Pavimentação da Rua Bento Alves,no trecho entre a Rua Prof Edwin Kuwer e Rua Meltzer e ainda o trecho da Rua Meltzer até a RS 239.";"R$ 493.100,00";"R$ 493.100,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";286214;"Pavimentação asfáltica.";"R$ 278.780,91";"R$ 245.850,00";"04/01/2013";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";285558;"Recapeamento em asfalto CBUQ da Rua Waldemar José Bohn - 2ª Etapa.";"R$ 344.750,00";"R$ 344.750,00";"07/11/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";286224;"PAVIMENTAÇÃO ASFÁLTICA DE VIA NO MUNICÍPIO DE PAVERAMA / RS";"R$ 309.108,02";"R$ 245.850,00";"07/11/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";286227;"PAVIMENTAÇÃO COM URBANIZAÇÃO DE VIA(S) DO BAIRRO PASSO D'AREIA/VILA CHANANECO, NO MUNICÍPIO DE SÃO JERÔNIMO, RS";"R$ 345.175,89";"R$ 344.750,00";"24/12/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";286225;"PAVIMENTAÇÃO DE PASSEIOS PÚBLICOS";"R$ 300.000,00";"R$ 295.300,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";286226;"Pavimentação asfaltica da Avenida Antão de Faria,em duas pistas,entre a Rua Coronel Genuino Sampaio e a Avenida Maua.Pavimentação Asfaltica e Drenagem Pluvial da Avenida Maua,lado Oeste do Arroio Sapiranga,entre a Avenida João Corrêa e a Avenida Antão de";"R$ 1.415.213,00";"R$ 987.600,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";289928;"O objeto do conv¿nio se destina ao recapeamento asf¿tico dos blocos de  basalto irregular, na Rua dos Ger¿neos, que liga o centro ¿ zona norte, Rua Santa Catarina, Rua Bom Progresso, Rua Ari Griebler e Rua Fuhr,  favorecendo diretamente 4.500 habitantes e";"R$ 377.359,91";"R$ 344.750,00";"02/10/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";316196;"Pavimentação Asfáltica.";"R$ 289.282,33";"R$ 289.282,33";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";425947;"Aquisição de Patrulha Agrícola Mecanizada.";"R$ 108.500,00";"R$ 97.500,00";"02/09/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";425797;"AQUISIÇÃO DE PATRULHA AGRÍCOLA MECANIZADA";"R$ 102.800,00";"R$ 97.500,00";"02/09/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"RENATO MOLLING_RS";494694;"XXXII Festa das Rosas.";"R$ 506.710,30";"R$ 500.000,00";"23/10/2015";"APOIO À MANUTENÇÃO DE UNIDADES"
"ALCEU MOREIRA_RS";284223;"Construção de uma Quadra Coberta poliesportiva no Balneário Arroio Teixeira.";"R$ 444.611,12";"R$ 243.750,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"GIOVANI CHERINI_RS";428064;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 200.000,00";"R$ 200.000,00";"26/08/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"GIOVANI CHERINI_RS";429898;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 300.000,00";"R$ 300.000,00";"25/08/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"GIOVANI CHERINI_RS";431593;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 500.000,00";"R$ 500.000,00";"19/08/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"GIOVANI CHERINI_RS";434552;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 974.800,00";"R$ 974.800,00";"29/09/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"GIOVANI CHERINI_RS";447554;"REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 99.997,24";"R$ 99.997,24";"23/12/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"GIOVANI CHERINI_RS";434099;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 200.000,00";"R$ 200.000,00";"18/09/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"GIOVANI CHERINI_RS";449875;"REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 1.499.972,96";"R$ 1.499.972,96";"05/12/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
